text_en,text_uk,label
#page#found#404,#сторінка#знайдена#404,0
i just swallowed my giant lozenge. now my throat actually hurts. i'm glad i have twitter to share my despair. #sick,"я щойно проковтнув свою гігантську пастилу. тепер у мене справді болить горло. Я радий, що маю твіттер, щоб поділитися своїм розпачем. #хворий",0
@user not always. they've found them in $500k homes,@user не завжди. вони знайшли їх у будинках на 500 тисяч доларів,0
like tyndall's system i just think robert hubbs should play more he gives us another scorer and a consistent 3pt shooter that our o needs,"як система Тиндалла, я просто вважаю, що Роберт Хаббс повинен грати більше, він дає нам ще одного бомбардира та постійного 3-очкового шутера, який потрібен нашому O",0
"good news! thanks to the #aca, my husbands insurance premium jumped up 971.2% in one year! hooray! #thanksobama","хороші новини! завдяки #aca страхова премія мого чоловіка підскочила на 971,2% за один рік! ура! #дякуюсобама",1
i miss the days when all my close friends lived in the same city.,"Я сумую за тими днями, коли всі мої близькі друзі жили в одному місті.",0
what do you call a chinese millionaire?,як ти називаєш китайського мільйонера?,0
because standing by a board about dental hygiene for two hours is how i wanted to spend my birthday..,"тому що стояти біля дошки про гігієну зубів протягом двох годин - це те, як я хотів провести свій день народження..",1
@user right! clearly the po-po has been playing too much call of duty,"@user правильно! очевидно, що po-po занадто часто грає в call of duty",0
"migrains,, throwing up are always fun","мігрень, зригування завжди веселі",1
"@user we are here to fight endlessly and change the system, atleast i am not going anywhere irrespective of result #ak4delhi","@user ми тут, щоб нескінченно боротися та змінювати систему, принаймні я нікуди не піду, незалежно від результату #ak4delhi",0
i love 14 hour shifts 😩😩😩,я люблю 14-годинні зміни 😩😩😩,1
that's always a great way to boost self-esteem,це завжди чудовий спосіб підвищити самооцінку,1
carbon everywhere :) #carbon #hood #sticker #strips #down #red #automotive #dope #cars...,карбон скрізь :) #карбон #капот #наклейка #смуги #вниз #червоний #автомобільний #доп #автомобілі...,0
@user so pissed at 2k rn..,@user так розлючений на 2k rn..,0
gotta baps that hoe thou,"повинен бапс, що мотика ти",0
dentists oh the joy,стоматологи о радість,1
when you show your valid 16-25 railcard and shes charges you full price anyway. great service from tamworth @user,"коли ви показуєте свою дійсну залізничну картку 16-25, і вона все одно стягує з вас повну ціну. чудовий сервіс від tamworth @user",1
"my dove wrapper told me to be mischievous, so if anything happens, that's my extenuating, external attribution to blame #psych","мій обгорток голуба сказав мені бути пустотливим, тож якщо щось трапиться, це моя пом’якшувальна зовнішня ознака, щоб звинуватити #psych",1
tribute to a brave elephant simply defending his family.,"шана хороброму слону, який просто захищає свою родину.",0
@user @user there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law kind of,"@user @user є більш законні способи, якими законодавці хотіли б отримати доступ, а не шляхом порушення закону",1
love this weather,люблю цю погоду,1
@user kohli showing all the guts of scooby doo. #captaincourageous,@user kohli показує всі нутрощі Скубі Ду. #капітанмужній,1
@user i don't like yellow but most of my things are yellow. hi kapitana!!! nagaaral kmi ni @user asdfghjkl huhuhu,"@user я не люблю жовтий, але більшість моїх речей жовті. привіт капітано!!! nagaaral kmi ni @user asdfghjkl huhuhu",1
mid speech @ christmas lacrosse ball #flattering @ grand cafe,середина промови @ різдвяний м'яч для лакросу #підлесливий @ grand cafe,1
it's nice to see continuity in our gender struggles.,приємно бачити наступність у нашій гендерній боротьбі.,1
i just love when you test my patience! ☺️,"Я просто люблю, коли ти випробовуєш моє терпіння! ☺️",1
"@user my ex husband's autopsy report from the coroner took ages too, it just seems to be the slow machinations of the process.","@user Звіт про розтин трупа мого колишнього чоловіка від коронера також тривав багато років, здається, це просто повільні махінації процесу.",0
"the secret of #change is to focus all your energy, not on fighting the old, but on building the new. ~source unknown|#quotes|#qvaw","Секрет #змін полягає в тому, щоб зосередити всю свою енергію не на боротьбі зі старим, а на створенні нового. ~джерело невідоме|#цитати|#qvaw",0
"gotta love the ""friends"" i have out here hahahah #nosuchthing","я маю любити ""друзів"", які у мене тут, ха-ха-ха, #носучого",1
"#opec #chief #defends #policy, #says #group to #try to #ride #out #price #fall. via @user","#Главний #ОПЕК #захищає #політику, #каже #групі #спробувати #перескочити #з #падіння #ціни. через @user",0
taking over the mansion with the mexicans @user,захоплення особняка з мексиканцями @user,1
just dropped my new single||it's me||i'm single,щойно випустив мій новий сингл||це я||я самотній,1
favorite @user if you love romance novels. #love #drama #romance,"улюблений @user, якщо ви любите любовні романи. #любов #драма #роман",0
bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news..,"Жертви Бхопала не отримують правосуддя через 30 років, але не знаходять місця в прайм-таймі, а чоловік, який подорожує бізнес-класом, є новиною в прайм-тайм.",1
the #hardest thing's #knowing & #having the #faith to #keep #going,#найважче #знати і #мати #віру #продовжувати #продовжувати,0
"looking forward to a nice and long 130km #cycle tomorrow, in the minus degree weather #fool #festive500","з нетерпінням чекаю гарних і довгих 130 км #велосипед завтра, в мінусову погоду #дурень #святковий500",1
when that bish defollows you #disney #belle #morefollowersplease,коли цей біш перестане читати вас #disney #belle #morefollowersplease,1
just got the message i need to start working at another location. brilliant! now rushing towards second location. oh god i hate mondays,"щойно отримав повідомлення, мені потрібно почати працювати в іншому місці. блискуче! тепер поспішаючи до другої локації. Боже, я ненавиджу понеділки",1
just flossed and then ate right after #inconvenient,"просто використовував зубну нитку, а потім їв відразу після #незручно",1
he has all the virtues i dislike and none of the vices i admire.|winston churchill,"у нього є всі чесноти, які мені не подобаються, і немає жодної вади, якою я захоплююся.|вінстон Черчилль",0
@user @user nice smile,@user @user гарна посмішка,1
@user @user chortle. would he have liked palmer?,@user @user регіт. йому сподобався б Палмер?,0
"@user @user zero place for that. when the karma train finds raiola, i hope it has a full head of steam","@user @user нульове місце для цього. коли карма-поїзд знайде райолу, я сподіваюся, що він буде повним ходом",0
"im aware that nye celebrations are usually laiden with false expectations,i'll just be happy to close the door and kick 2014's arse thru it.","Я знаю, що кожне святкування зазвичай пов’язане з помилковими очікуваннями, я просто буду радий зачинити двері та надерти дупу 2014 року.",0
"day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#...","день 4 ""радісний день"" #decemberchallenge #картина говорить сама за себе #costateguise #beach#peace#2nd home#...",0
what a good way to start the new year..|,як гарно почати новий рік..|,1
oh sprints i love you,"о, спринт, я люблю тебе",1
idk what i love more how cold my western civ class is or western civ.,"не знаю, що мені подобається більше, наскільки холодний мій західний цивільний клас чи західний цивільний.",1
".@toppscards i couldn't find the letter in my binder, but i did find these!",".@toppscards Я не міг знайти листа в папці, але я знайшов ці!",0
#nypd 😟😕😢😪😞 not cute #nypdmutiny i am sure the citizens feel real safe you showed us who you are.,"#nypd 😟😕😢😪😞 не мило #nypdmutiny Я впевнений, що громадяни відчувають себе в безпеці, ти показав нам, хто ти.",1
yeah english stop saying jane's word,"так, англійська перестань говорити слово Джейн",0
my favorite color is every color.,мій улюблений колір - це кожен колір.,0
@user @user true n that's y we r jaded every year,"@user @user правда, ось що ми виснажуємося кожного року",0
@user n the is the promotions r by human n not by the religions. for strictly speaking all religions believe it is the right 1.,"@user n це просування людей, а не релігій. оскільки, строго кажучи, всі релігії вважають, що це правильно 1.",1
coin ! watcheronawall: anyone else find it sad that we have to remind conservative republicans that torture is wrong? #torturereport ...,"монета! watcheronawall: комусь ще сумно, що ми повинні нагадувати консервативним республіканцям, що тортури — це неправильно? #звіт про тортури ...",1
"@user @user when did you get so cynical, karna!?!?","@user @user коли ти став таким цинічним, Карна!?!?",0
"dude said i better think hard , so he can take me to cheddars lmao !","чувак сказав, що мені краще добре подумати, щоб він міг відвести мене на чеддерс lmao!",1
@user pierce had 34. what's wrong with 36?,@user pierce мав 34. що не так з 36?,0
"@user @user @user i'm trying to decide if that cover says ""lonely widower' or not.","@user @user @user Я намагаюся вирішити, чи на цій обкладинці написано «самотній вдівець» чи ні.",1
@user wtf thanks for saying bye,@user wtf дякую за привітання,1
gym and i are gonna have a reeeaaalll nice date tomorrow. #imgoingtostruggle #vsfs2014,завтра ми з тренажерним залом будемо мати дуже гарне побачення. #ідуборотися #vsfs2014,1
"yoga pants, a sweatshirt, and nikes, am i @user yet? 😂","штани для йоги, світшот і найки, я вже @user? 😂",0
"@user i learned that if you want to make it bad enough, no matter how bad it is, you can make it. -gale sayers #wise","@user я дізнався, що якщо ви хочете зробити це досить погано, незалежно від того, наскільки це погано, ви можете це зробити. -гале кажуть #wise",0
i got tampons!,у мене тампони!,1
@user toronto man finds woman with ex-girlfriend's name for free trip around the world i should have changed my name!!!!!,"@user toronto чоловік знаходить жінку з іменем колишньої дівчини для безкоштовної навколосвітньої подорожі, я повинен був змінити своє ім'я!!!!!",0
"you missed it @user i just watched #got the rains of castamere, rob stark and his entourage all die :-(","ти пропустив це @user, я щойно спостерігав, як #отримав дощі з кастамере, Роб Старк і його оточення вмирають :-(",0
such a great damn day.,такий чудовий проклятий день.,1
"juugin everything, niggas got warrants to pay","все, нігери отримали ордери на оплату",1
taking the bike through rainy and cold dark streets to the dentist. yaaaay. #somuchfun,везти велосипед дощовими та холодними темними вулицями до стоматолога. даааай. #таквесело,1
me when i think i can do a cartwheel!,"мене, коли я думаю, що я можу зробити cartwheel!",1
@user @user #goodgrief he may already have gone a little too far with those eyebrows!,"@user @user #goodgrief він, можливо, вже переборщив із цими бровами!",0
nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots,"нічого схожого на те, щоб прокинутися під приємні звуки вашої кішки, яка намагається згризти шнурки на нових черевиках вашого чоловіка",1
"well, weekend is over!|now it's #twittertime again :d|have a nice monday!|","що ж, вихідні закінчилися!|тепер знову #twittertime :d|гарного понеділка!|",1
the penguins cancelled their morning skate today...due to icy conditions. #butseriouslytheroadsarebad,пінгвіни скасували сьогодні ранкове катання...через ожеледь. #алесерйознодорогипогані,1
"well, my nmu computer just took a poop on me :/ hopefully it will start back up later.. #whatdoiexpect #nmucomputersarethebest 😑😒","ну, мій комп’ютер nmu щойно взяв мене в кашку :/ сподіваюся, він запуститься пізніше.. #whatdoiexpect #nmucomputersarethebest 😑😒",1
@user did you think that only making 100 was going to be enough?,"@user ти думав, що лише 100 буде достатньо?",1
this is the weather i just love walking to work in #worst #weatherbomb,"це погода, я просто люблю ходити на роботу в #найгіршу #погоднубомбу",1
"[alaska #hiphop] flowtronics: what's this world coming to (rizzle p, boone pratt, token r...: via> @user","[alaska #hiphop] flowtronics: до чого рухається цей світ (rizzle p, boone pratt, token r...: через> @user",0
"@user #eskom yup, service delivery is impeccable . diesel supply or cash flow problems? ineptitude","@user #eskom так, надання послуг бездоганне. проблеми з постачанням дизельного палива чи грошовими потоками? бездарність",1
#bitch #bitchy #badass #lol #laughing #jokes #funtime #funny #fun #ecards...,#bitch #bitchy #badass #lol #laughing #jokes #funtime #funny #fun #ecards...,1
#australia -- eight #children #killed in australia in #reported #mass #stabbing. via @user,#австралія -- восьмеро #дітей #загинули в австралії в результаті #за повідомленнями #масового #поранення. через @user,0
just seen the result| what the actual.... #saintsfc,щойно побачив результат| що насправді.... #saintsfc,0
lagopodous - like a rabbit's foot!!|not so easy to drop into conversation but you never know.,"lagopodous - як кроляча лапка!!|не так легко вступити в розмову, але ніколи не знаєш.",0
@user ___ i love that song <3,@user ___ я люблю цю пісню <3,0
why is paper so sharp? someone should put a ban on paper! #liberalmentality,чому папір такий гострий? хтось повинен заборонити на папері! #ліберальнийменталітет,1
#cuba #sees #long #struggle #ahead #before #u.s. #lifts #embargo. via @user,#куба #бачить #довгу #боротьбу #попереду #перед #сша #скасовує #ембарго. через @user,0
@user oh that sounds like a great plan. @user @user,"@user, це звучить як чудовий план. @користувач @користувач",1
this is a song??? awful!!,це пісня??? жахливо!!,0
@user how dare you have fun as christians! we are supposed to be boring and have zero fun! horrible christians! lol #misfit,@user як ти смієш розважатися як християни! ми повинні бути нудними і не мати задоволення! жахливі християни! lol #невідповідність,1
get updated with basant rai is out! stories via @user @user @user,отримувати оновлення з basant rai вийшло! історії через @user @user @user,0
"lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon","прекрасний перший день 2015 року; друзі, сімейне плавання, сортування та очищення, каррі, менше часу на соціальні мережі, більше часу на інших #startasyoumeantogoon",0
@user ask a liberal and he will tell you obama got us out of iraq and won the afghan war...and no one ever died under his watch.,"@user запитай ліберала, і він скаже тобі, що Обама вивів нас з Іраку і виграв афганську війну... і ніхто ніколи не загинув під його наглядом.",0
is the name of the game.,це назва гри.,0
can't believe @user is even considering renaming the academic building after perry...b/c he did so much great stuff for public educ?,"не можу повірити, що @user навіть розглядає можливість перейменувати академічну будівлю на честь Перрі... b/c він зробив стільки чудових речей для громадської освіти?",1
@user you are no fun at all!,@user ти зовсім не веселий!,0
i still love the newsroom regardless of what everyone else thinks,"я все ще люблю редакцію незалежно від того, що думають інші",0
i don't even have progress on my thesis tas preparations for our event this thursday 😩,я навіть не маю прогресу в своїй дипломній роботі та підготовці до нашої події цього четверга 😩,0
first photos of the infiniti vision gt concept emerge,З'явилися перші фотографії концептуального автомобіля Infiniti vision gt,0
i hate when random people get in the hot tub with me #favthings,"Я ненавиджу, коли випадкові люди лізуть зі мною в гідромасажну ванну #favthings",1
pre work shenanigans lmbo alissamarie_b #letswork #kiddingnotkidding #funtimes #sheseriouslyrocks,перед роботою махінації lmbo alissamarie_b #letswork #kiddingnotkidding #funtimes #sheseriouslyrocks,1
every story has an end.. but in life every ending ia just a new begining. #quoteoftheday #lifequotes,кожна історія має кінець.. але в житті кожен кінець - це лише новий початок. #цитатадня #цитати життя,0
how the fuck do u come out of a commercial injury break w a delay of game? #redskins,"Як, чорт забери, ти вийдеш із перерви через комерційну травму із затримкою гри? #червоношкірі",0
girls who can rock this thang~ #principalswag,"дівчата, які можуть потрясти це ~ #principalswag",1
follow friday is everyday. help new ones so they feel good being on twitter.,"п'ятниця є щодня. допоможіть новим, щоб їм було добре бути в Твіттері.",0
@user really showing me the fastest lte around #speedtest,@user дійсно показує мені найшвидший lte навколо #speedtest,1
"@user yes, we officially try that. #gamergate","@user так, ми офіційно це пробуємо. #gamergate",1
@user don't you see the for call teammates soft when you haven't been to practice in 2 weeks? #overpaid.,"@user ти не бачиш програму for call teammates, коли ти не був на тренуванні 2 тижні? #переплачений.",1
can't wait for the #facup 3rd draw,не можу дочекатися 3-го розіграшу #facup,1
fun fact: i have a color guard rifle named stitch after i got stitches from it plus stitch is my fav!,"цікавий факт: у мене є гвинтівка Color Guard під назвою Stitch після того, як я отримав з неї шви, плюс Stitch — мій улюблений!",0
photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints: getting paid enough to put up...,"фотосет: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints: отримують достатньо грошей, щоб миритися...",0
at peak!! ;),на піку!! ;),0
stuck in traffic!!! ☔️⚡️ #mondays #athensbyrain #traffic #ontheroad #ontime? #sisters #coolurstyle...,застряг в пробці!!! ☔️⚡️ #понеділок #афінидощем #затори #надорозі #вчасно? #сестри #крутийстиль...,0
#globalwarming would be nice right now if it were only true!||call #algore 2 burn money 4 #christmas. ||#ｆｏｌｌｏｗ,"#глобальнепотепління було б чудово прямо зараз, якби це було правдою!||викликайте #algore 2 спалюйте гроші 4 #різдво. ||#ｆｏｌｌｏｗ",0
@user becauseeee i miss youu coffee later?,"@user, тому що я скучаю за кавою пізніше?",1
"really, what else can a fish be besides a fish? @user @user @user @user","справді, чим ще може бути риба, крім риби? @user @user @user @user",0
woke up to find out my vehicle insurance went up $22 a month!! merry christmas to me... 😒,"прокинувся та дізнався, що страхування моєї машини подорожчало на 22 долари на місяць!! з Різдвом Христовим... 😒",1
@user nice to know that you give me so much importance. :) :] @user n,"@user приємно знати, що ти надаєш мені такого великого значення. :) :] @користувач n",1
not everyone will understand you. that's life.|#goodnight|#gatecrasher,не всі тебе зрозуміють. таке життя.|#на добраніч|#gatecrasher,0
"close to white folks, i am forced to witness firsthand their willful ignorance about the impact of race and racism.-bell hooks #ferguson","близький до білих людей, я змушений на власні очі спостерігати за їхнім навмисним невіглаством щодо впливу раси та расизму.-bell hooks #ferguson",0
can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕,"не можу повірити, що минуло майже 11 місяців, як моя мама померла 😬 сумую за нею все більше і більше з кожним днем ​​💜💕",0
"#kaley cuoco-sweeting #apologises #for #saying she's #a #feminist: kaley cuoco-sweeting, pictured with her...","#Кейлі Куоко-Світінг #вибачається #за те, що #сказала, що вона #феміністка: Кейлі Куоко-Світінг, на фото з нею...",0
oi na how am i functioning right now #sleepdeprived,ой як я зараз функціоную #sleepdeprived,0
i asked god to protect me from my enemies .. shortly after i started losing friends 😳💯 or #naah,"я просив Бога захистити мене від моїх ворогів .. незабаром після того, як я почав втрачати друзів 😳💯 або #naah",1
@user lol i reckon. was all in jest. i hope.,@user лол я думаю. все було в жарт. я сподіваюся.,0
"i'll tell you what, those ceaccp books make a cracking bonfire, don't they? #frca #freedom","Скажу тобі що, ці книги ceaccp запалюють багаття, чи не так? #frca #свобода",0
cies #eu juncker receives birthday surprise: one million signatures opposing ttip and ceta,cies #eu юнкер отримав сюрприз на день народження: мільйон підписів проти ttip і ceta,0
@user my entire body sends sympathies too - i was diagnosed with rheumatoid arthritis 11 yrs ago - yay flare-ups!!,"@user моє все тіло також висловлює співчуття - мені поставили діагноз ревматоїдний артрит 11 років тому - ура, спалахи!!",1
@user alone tonight cause its a personal song which helps me to imagine myself beyond another world. |#gosupersonicquikr|@aboveandbeyond,"@user один сьогодні ввечері, тому що це особиста пісня, яка допомагає мені уявити себе за межами іншого світу. |#gosupersonicquikr|@aboveandbeyond",0
"4. ""yes"" was the reply. these are public dollars being used. what's with this lack of transparency around union pearson express? #topoli","4. «так» була відповідь. це державні долари, які використовуються. що з непрозорістю навколо Union Pearson Express? #тополі",0
"a decent christmas party for a change, and an added bonus of not missing the last train for a change!",гідна різдвяна вечірка на зміну та додатковий бонус — не спізнитися на останній поїзд на зміну!,0
"my family might find a giant lump of ice sitting where i'm sitting right now. transformation is nigher, my fellows.","моя сім’я може знайти гігантську грудку льоду там, де я зараз сиджу. перетворення ближче, друзі.",0
"canny wait to get my new phone, sneaks and clothes on thursday #payday #would #be #rude #too","сміливо чекаю, щоб отримати мій новий телефон, крадіжки та одяг у четвер #день зарплати #буде #теж #нечемно",0
"good job @user same-sex marriage harms free speech, new ontario judge wrote in 2012","хороша робота @user Одностатеві шлюби шкодять свободі слова, написав новий суддя Онтаріо в 2012 році",1
twitter is dead. #thanksfinals,твіттер мертвий. #дякуюфінал,1
"#hannity says ""obama has been indoctrinated into a rigid ideology.""","#hannity каже, що «Обама був впроваджений у жорстку ідеологію».",1
christmas music on the stair master #sundayfunday,різдвяна музика на сходах майстер #sundayfunday,1
"@user that's where you are wrong, i can just watch his films and not follow him on twitter.","@user ось де ти помиляєшся, я можу просто дивитися його фільми і не слідкувати за ним у Твіттері.",0
choose your words carefully hurting someone feelings is not the right way to go.,"ретельно підбирайте слова, образити чиїсь почуття – це не правильний шлях.",0
"looking for @user practitioners... anyone out there, or recommendations?",шукаю практиків @user... хтось там чи рекомендації?,0
@user i'm getting to notifications though. i know we up but only by 10. we playing bad?,"@user я отримую сповіщення. я знаю, що ми виграємо, але лише на 10. ми погано граємо?",0
"#teensanalyzed not expirienced, but cock hungry","#teensanalyzed не досвідчений, але півень голодний",0
"@user be more narrow with that knife, you might just find the target to answer that. -sarcastic.","@user будь більш вузьким із цим ножем, ти можеш просто знайти ціль, щоб відповісти на це. -саркастичний.",0
drudgery personified #commuterprobs #northernline #tfl,важка робота персоніфікована #commuterprobs #northernline #tfl,0
@user @user @user @user @user nice to see the ambulance service is so important to our mps,"@user @user @user @user @user приємно бачити, що служба швидкої допомоги дуже важлива для наших депутатів",1
@user illridewithyou,@user illridewithyou,1
"dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year #moving #ever #again","халат, бутерброд з індичкою та буйволовим соусом у руці та велика товста вікторина року #переїзд #завжди #знову",0
"#sopping #wet|#squishing #mud #between #toes...||well, why ...|#swimming in a #mud #puddle",#мокнутий #мокрий|#хлюпати #багнюка #між #пальцями на ногах...||ну чому ...|#купатися в #багнюці #калюжа,0
@user thanks. i'll have to check out another store in calgary.,@user дякую. Мені доведеться перевірити інший магазин у Калгарі.,0
next day makeup just looks so hawt 💋,наступного дня макіяж виглядає просто чудово💋,1
"@user email me when you need a friend...always here to chat, i've been there many many times so right with you xx","@user надішліть мені електронний лист, коли вам потрібен друг... завжди тут, щоб поспілкуватися, я був там багато разів, так що я з вами xx",0
"my grandma tells me she made raviolis to eat.. you know i yelled back ""fuck you i don't want no ravioli nigga!!!""","моя бабуся сказала мені, що вона зробила равіолі, щоб поїсти.. ти знаєш, я крикнув у відповідь ""до біса, я не хочу жодного равіолі, ніггер!!!""",0
@user i never study lolz. i've been working on a presentation thats due tomorrow and i just now started😅,"@user я ніколи не вивчаю lolz. Я працював над презентацією, яка має відбутися завтра, і я тільки зараз почав😅",0
why can't heroes be happy in dc comics? i mean even their great flagship romance ( ) is a fauxmance and will bring about destruction,"чому герої не можуть бути щасливими в коміксах dc? Я маю на увазі, що навіть їхній чудовий провідний роман ( ) є вигадкою і призведе до руйнування",1
someone i work w doesn't let his kids believe in santa because he's mythical & at odds w church dogma. i really want 2 explain 2 him,"хтось, у кого я працюю, не дозволяє своїм дітям вірити в Санту, тому що він міфічний і суперечить церковній догмі. я дуже хочу пояснити йому",1
"my teacher just gave me an ""i feel sorry for you look"" i must look really adorable...","мій учитель щойно сказав мені: ""Мені шкода твого погляду"", я, мабуть, виглядаю дуже чарівно...",1
"i guess i'm not sleeping tonight, i didn't want to leave anyways","Здається, я не сплю сьогодні ввечері, я все одно не хотів йти",1
day 2. going to the dr for #2 cause i'm 99.9999999% sure she has strep #awesome,"день 2. збираюся до лікаря №2, тому що я на 99,9999999% впевнений, що у неї стрептокок #чудово",1
@user yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out 🙈,"@user так, не так вже й погано, я спав більшу частину цього, мої спини були напружені, тому приймав сильні знеболювальні, які збили мене з ладу 🙈",0
"so @user still waiting, my son is very happy enjoing his christmas gift ... i cant understand how u didn't prevent this ...","тому @user все ще чекає, мій син дуже щасливий, насолоджуючись своїм різдвяним подарунком ... я не можу зрозуміти, як ти не запобіг цьому ...",1
when someone tries to play you and you already know their game<<< #stepoff,"коли хтось намагається зіграти з вами, а ви вже знаєте їхню гру<<< #stepoff",0
@user osu opponents record much better than baylor. outright conf champs. wins against 7 tms with winning records (baylor 3),"Супротивники @user osu записують набагато краще, ніж Baylor. прямий чемпіон конф. перемагає проти 7 tms із виграшними записами (бейлор 3)",0
"pt3..for his family to follow, and they can talk at home. all this talk about new owners and destabilising pf the club could #mot #lufc","pt3.. щоб його сім'я слідувала, і вони могли говорити вдома. усі ці розмови про нових власників і дестабілізацію клубу можуть #mot #lufc",0
a year ago this would be just a writing on a t-shirt anymore all thanks to @user @user #merryxmas,рік тому це було б просто написом на футболці завдяки @user @user #merryxmas,0
"ok, ok, geez! i know already! @user @user @user #totally #repetetive","добре, добре, боже! я вже знаю! @user @user @user #повністю #повторюється",0
@user bring it on. will look forward to the easter one more :-))) funnily enough i crave salad and fruit round xmas now!!,"@user ввімкніть це. буду з нетерпінням чекати ще одного Великодня :-))) як не дивно, зараз я хочу салату та фруктів на Різдво!!",1
i can't breathe! was chosen as the most notable quote of the year in an annual list released by a yale university librarian,"я не можу дихати! була обрана найпомітнішою цитатою року в щорічному списку, опублікованому бібліотекарем Єльського університету",1
"#daesh,#taliban all need to become part of 'the religion of ""pieces""|my heart goes out to all the of the victims of #peshawarattack","#DAESH, #taliban всі повинні стати частиною «релігії «штучок»|моє серце з усіма жертвами #peshawarattack",0
@user @user @user ||#tsu website now worth $1.5 million!||people get paid for posting!||http://t.co/oxybfwwwb6,"@user @user @user ||Веб-сайт #tsu тепер коштує 1,5 мільйона доларів!||людям платять за публікації!||http://t.co/oxybfwwwb6",0
just our problem - the express tribune,просто наша проблема - експрес трибуна,0
@user your application is already filled up waiting for you to turn 21,"@user, ваша заявка вже заповнена і чекає, поки вам виповниться 21 рік",1
can hear the trainees watching a training dvd while i'm on my break. sounds fun :p,"я можу почути, як слухачі дивляться навчальний DVD, поки я на перерві. звучить весело :p",1
@user substitute for chicken nuggets uhm no thanks,"@user замінник курячих нагетсів, ну, дякую",0
@user one of those obvious when you see it but oh so clever ideas!! glad you approved!,"@user одна з тих очевидних, коли ви це бачите, але ох, які розумні ідеї!! радий, що ти схвалив!",0
@user oh but bradford is awful!,"@user о, але Бредфорд жахливий!",1
"@user marvellous!sounds nothing like any jingle bells song i've ever heard!i can see you in mismatched socks,tights & cricket gear :-)","@user marvellous! Звучить зовсім не так, як будь-яка пісня Jingle Bells, яку я коли-небудь чув! Я бачу вас у невідповідних шкарпетках, колготках і спорядженні для крикету :-)",0
@user @user @user missed off the hashtag?,@user @user @user пропустив хештег?,0
@user a kiss on the cheek next time is enough :),@user наступного разу достатньо поцілувати в щоку :),0
@user @user yeah thanks for that!,"@user @user так, дякую за це!",1
@user @user it has the word man in it!! just as sexist as saying mail man instead of mail carrier. #michiganman,"@user @user в ньому є слово людина!! таке ж сексистське, як сказати листоноша замість листоноша. #мічіганмен",1
long gold layered pipe necklace set $20|leave email for invoice,"довге золоте багатошарове намисто з труби $20|залиште електронну пошту, щоб отримати рахунок",0
thanks mother nature.. you didn't give us as snow day and now my twitter is filled with people complaining,"дякую матінці-природі.. ти не подарувала нам сніговий день, і тепер мій твіттер заповнений людьми, які скаржаться",1
so they lost....such a shame...i was really rooting for them ... #lfc,тому вони програли... така ганьба... я справді вболівав за них ... #lfc,1
"some ""new"" vinyl on the turntable tonight. here's to you joe. @user #joestrummer #sandinista","трохи ""нового"" вінілу на вертушці сьогодні ввечері. ось тобі Джо. @user #joestrummer #sandinista",0
"@user @user @user maybe they are going to jump in and land on something that is technically not ""the ground"". ;)","@user @user @user, можливо, вони збираються стрибнути та приземлитися на те, що технічно не є ""землею"". ;)",0
"just as the microphone fails: ""if we were having this conversation 100 years ago..."" @user #webrtc #webrtcparis","так само, як мікрофон виходить з ладу: ""якби ми вели цю розмову 100 років тому..."" @user #webrtc #webrtcparis",1
"> @user cell phone accessories: accessory kits, audio adapters, batteries, bluetooth speakers,","> Аксесуари для стільникових телефонів @user: набори аксесуарів, аудіоадаптери, акумулятори, динаміки bluetooth,",0
from @user - 10 diktats from brussels that are ruining life in britain,"від @user - 10 диктатів з Брюсселя, які руйнують життя в Британії",1
i'd rather you know and be upset than hide it for you to only question things later,"я б краще, щоб ти знав і засмучувався, ніж приховував це для тебе, щоб потім лише розпитувати щось",0
@user @user lovely on carnoustie beach this morning...| #soggybreeks,@user @user мило на пляжі Карнусті цього ранку...| #soggybreeks,1
@user funny joke there bae...,"@user смішний жарт, ну...",1
#acunity is on sale!! it's now 40$ on steam! go buy it it's an amazing game :v|#steamsale #steamwintersale,#acunity в продажу!! тепер це 40 доларів у steam! іди купуй це чудова гра :v|#steamsale #steamwintersale,0
@user then i completely suck as a sub! haha! going!!,"@user, тоді я повністю відстій як суб! ха-ха! йде!!",0
4 days left to enter @user & @user @user planner #giveaway enter to win! #bbloggers #lbloggers,"Залишилося 4 дні для участі @user & @user @user planner #giveaway, увійдіть, щоб виграти! #bbloggers #lbloggers",0
"dirgahayu my corps @user 16/12/1986 - 26/12/2014 😎🎼👏👊| just a corps, we... (w/ tari, eni, & 26 others) [pic] —","dirgahayu мій корпус @user 16/12/1986 - 26/12/2014 😎🎼👏👊| просто корпус, ми... (з Тарі, Ені та 26 іншими) [pic] —",0
